5.96,6.0126,6.1545,6.3531,6.5962,6.9796,7.2949,7.4234,7.5091,7.5155,7.5003,7.4665,7.4343,7.391,7.3719,7.3513,7.3276,7.2912,7.2775,7.2475,7.221,7.192,7.1662,7.155,7.1674,7.2717,7.4528,7.6117,7.6889,7.7019,7.704,7.692,7.684,7.6706,7.6568,7.6594,7.6492,7.6109,7.6024,7.5969,7.5758,7.5722,7.5677,7.5683,7.5376,7.533,7.5092,7.4917,7.5136,7.5231,7.5859,7.65,7.6531,7.6418,7.6359,7.6196,7.6145,7.6113,7.5895,7.5729,7.5607,7.5696,7.5946,7.5672,7.5587,7.5571,7.5587,7.5645,7.5692,7.5557,7.5257,7.4758,7.4641,7.4839,7.5261,7.5737,7.5842,7.5946,7.6042,7.6218,7.6219,7.6074,7.5983,7.603,7.6115,7.6085,7.606,7.6115,7.6134,7.6078,7.6121,7.6177,7.5971,7.564,7.5337,7.5237,7.539,7.5349,7.5656,7.5765,7.5694,7.6063,7.605,7.6155,7.5972,7.5918,7.5795,7.5748,7.5705,7.5639,7.5554,7.5515,7.5448,7.5525,7.5505,7.5445,7.5348,7.5337,7.5166,7.4879,7.4723,7.4886,7.5141,7.5245,7.5475,7.559,7.5711,7.6068,7.5944,7.5864,7.5897,7.5909,7.5906,7.5851,7.5825,7.5852,7.5936,7.6039,7.5798,7.5564,7.5478,7.5149,7.5186,7.5162,7.4933,7.4886,7.5569,7.5792,7.5996,7.636,7.631,7.628,7.6376,7.6286,7.6438,7.6482,7.6387,7.6404,7.6319,7.636,7.623,7.6139,7.6042,7.5764,7.5504,7.5485,7.5544,7.5526,7.5388,7.5736,7.5844,7.618,7.6319,7.6092,7.6035,7.6072,7.6115,7.6221,7.6127,7.6361,7.6232,7.6223,7.6363,7.6326,7.6094,7.5829,7.571,7.5665,7.5574,7.5323,7.5477,7.5339,7.5197,7.5405,7.5466,7.5709,7.5618,7.5782,7.5837,7.5885,7.5858,7.5975,7.5973,7.5745,7.5654,7.5735,7.5739,7.5751,7.5749,7.5781,7.5622,7.5779,7.5761,7.5641,7.5714,7.5244,7.5012,7.5359,7.5945,7.6205,7.6341,7.618,7.5778,7.5738,7.5743,7.5637,7.565,7.5633,7.5698,7.5639,7.5641,7.5757,7.5958,7.61,7.615,7.5962,7.5985,7.5943,7.5594,7.5539
5.9543,5.9524,5.9604,5.9607,5.9701,5.9674,5.9743,5.9679,5.9641,5.9586,5.9615,5.9574,5.953,5.9536,5.9457,5.9421,5.9436,5.9468,5.9488,5.9476,5.9446,5.9441,5.9461,5.9522,5.9479,5.9492,5.9488,5.947,5.9453,5.9466,5.9508,5.9525,5.9544,5.9509,5.952,5.9555,5.9604,5.96,5.9612,5.9585,5.964,5.9676,5.9718,5.9654,5.9815,5.9823,5.9816,5.9778,5.9704,5.9562,5.9587,5.9596,5.9624,5.9598,5.9572,5.9599,5.9612,5.9576,5.954,5.9524,5.9534,5.9449,5.9456,5.9443,5.9422,5.9484,5.9513,5.957,5.9615,5.9549,5.9694,5.9792,5.9811,5.9731,5.9784,5.9743,5.9776,5.9708,5.9663,5.97,5.9731,5.9736,5.9736,5.9733,5.9656,5.968,5.9764,5.9745,5.9692,5.9712,5.9693,5.9693,5.9697,5.9707,5.9686,5.9643,5.9595,5.9604,5.9584,5.9538,5.9472,5.9448,5.9479,5.9428,5.9416,5.9451,5.9422,5.9419,5.9369,5.9378,5.9353,5.9332,5.9368,5.9365,5.9442,5.9442,5.9441,5.9405,5.9398,5.9396,5.9538,5.9547,5.9538,5.9593,5.9695,5.9651,5.9672,5.9621,5.9651,5.9586,5.9588,5.962,5.9641,5.9601,5.9549,5.9612,5.9563,5.9624,5.9536,5.9506,5.9502,5.9422,5.9439,5.9457,5.9456,5.9411,5.9466,5.9514,5.9437,5.9491,5.9523,5.9442,5.951,5.9517,5.9484,5.954,5.9526,5.9573,5.9575,5.9544,5.9544,5.9502,5.9527,5.9532,5.9543,5.9516,5.9476,5.9503,5.9608,5.9616,5.9608,5.9598,5.9564,5.9607,5.9636,5.9611,5.9635,5.9611,5.9594,5.9551,5.9517,5.9519,5.9524,5.9556,5.9554,5.9629,5.9564,5.962,5.9559,5.9583,5.9398,5.9441,5.9459,5.9401,5.94,5.9348,5.9437,5.9473,5.9408,5.9431,5.9494,5.9559,5.9639,5.9624,5.9664,5.9591,5.974,5.9755,5.9763,5.9796,5.9699,5.9656,5.958,5.9555,5.9664,5.9673,5.9648,5.9663,5.9681,5.9625,5.9601,5.9627,5.9625,5.9611,5.9601,5.9751,5.9702,5.9694,5.9653,5.9635,5.9579,5.9653,5.971,5.9711,5.9648,5.9537,5.957,5.959,5.9655,5.9664
1.001,1.0101,1.0326,1.0658,1.1049,1.1696,1.221,1.2439,1.259,1.2613,1.2581,1.2533,1.2488,1.2414,1.2399,1.2372,1.2329,1.2261,1.2234,1.2186,1.2147,1.2099,1.2052,1.2021,1.205,1.2223,1.2528,1.2799,1.2933,1.2952,1.2946,1.2922,1.2905,1.289,1.2864,1.2861,1.2833,1.277,1.2753,1.275,1.2703,1.2689,1.2672,1.2687,1.2601,1.2592,1.2554,1.2532,1.2585,1.2631,1.2731,1.2836,1.2835,1.2822,1.2818,1.2785,1.2773,1.2776,1.2747,1.2722,1.27,1.2733,1.2773,1.273,1.272,1.2704,1.2701,1.2699,1.2697,1.2688,1.2607,1.2503,1.2479,1.2529,1.2589,1.2677,1.2688,1.2719,1.2745,1.2767,1.276,1.2735,1.272,1.2728,1.2759,1.2749,1.2727,1.274,1.2754,1.2741,1.2752,1.2762,1.2726,1.2668,1.2622,1.2614,1.265,1.2642,1.2697,1.2725,1.2728,1.2795,1.2786,1.2815,1.2786,1.277,1.2755,1.2748,1.2752,1.2739,1.273,1.2728,1.2709,1.2722,1.2702,1.2692,1.2676,1.2682,1.2655,1.2607,1.255,1.2576,1.2621,1.2627,1.2644,1.2672,1.2688,1.2759,1.2731,1.2732,1.2737,1.2732,1.2727,1.2727,1.2733,1.2724,1.2749,1.2753,1.2731,1.2698,1.2685,1.2647,1.2649,1.2641,1.2603,1.2605,1.2708,1.2735,1.2786,1.2836,1.282,1.2833,1.2834,1.2817,1.285,1.2845,1.2833,1.2825,1.281,1.2824,1.2802,1.2796,1.2774,1.2727,1.2681,1.2683,1.2702,1.2693,1.2647,1.2704,1.2724,1.2782,1.2813,1.2766,1.275,1.2761,1.2764,1.2786,1.2774,1.2823,1.2808,1.2807,1.2829,1.2816,1.2777,1.2717,1.2711,1.2691,1.2689,1.2642,1.2707,1.2675,1.2647,1.2694,1.2705,1.2757,1.2722,1.2742,1.2765,1.2769,1.2751,1.2756,1.2739,1.2704,1.268,1.2709,1.2678,1.2677,1.2675,1.2673,1.2667,1.2703,1.2716,1.2701,1.269,1.261,1.2576,1.2631,1.2725,1.2781,1.2809,1.2776,1.2709,1.2705,1.2708,1.2659,1.2671,1.267,1.269,1.2684,1.2696,1.27,1.2721,1.2745,1.2767,1.2759,1.2756,1.2744,1.2672,1.2661
